RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
4/30/2021,FY1920,STATE,CRISIS_STABILIZATION,16273,,HOURS
4/30/2021,FY1920,STATE,CRISIS_STABILIZATION,1775985,,DOLLARS
4/30/2021,FY1920,STATE,FULL_DAY_REHAB,178,,MEMBERS
4/30/2021,FY1920,STATE,FULL_DAY_REHAB,105728,,HOURS
4/30/2021,FY1920,STATE,FULL_DAY_REHAB,4055076,,DOLLARS
4/30/2021,FY1920,STATE,FULL_DAY_TX_INTENSIVE,109,,MEMBERS
4/30/2021,FY1920,STATE,FULL_DAY_TX_INTENSIVE,95688,,HOURS
4/30/2021,FY1920,STATE,FULL_DAY_TX_INTENSIVE,3200210,,DOLLARS
4/30/2021,FY1920,STATE,ICC,30897,,MEMBERS
4/30/2021,FY1920,STATE,ICC,39208366,,MINUTES
4/30/2021,FY1920,STATE,ICC,88117032,,DOLLARS
4/30/2021,FY1920,STATE,IHBS,18729,,MEMBERS
4/30/2021,FY1920,STATE,IHBS,35504663,,MINUTES
4/30/2021,FY1920,STATE,IHBS,99924879,,DOLLARS
4/30/2021,FY1920,STATE,INPATIENT_ADMIN,,1,MEMBERS
4/30/2021,FY1920,STATE,INPATIENT_ADMIN,,1,DAYS
4/30/2021,FY1920,STATE,INPATIENT_ADMIN,,1,DOLLARS
4/30/2021,FY1920,STATE,MEDICATION_SUPPORT_SVCS,6230,,MEMBERS
4/30/2021,FY1920,STATE,MEDICATION_SUPPORT_SVCS,2257842,,MINUTES
4/30/2021,FY1920,STATE,MEDICATION_SUPPORT_SVCS,12621503,,DOLLARS
4/30/2021,FY1920,STATE,MENTAL_HEALTH_SVCS,14880,,MEMBERS
4/30/2021,FY1920,STATE,MENTAL_HEALTH_SVCS,28879880,,MINUTES
4/30/2021,FY1920,STATE,MENTAL_HEALTH_SVCS,85359096,,DOLLARS
4/30/2021,FY1920,STATE,PSYCHIATRIC_HEALTH_FACILITY,78,,MEMBERS
4/30/2021,FY1920,STATE,PSYCHIATRIC_HEALTH_FACILITY,4175,,DAYS
4/30/2021,FY1920,STATE,PSYCHIATRIC_HEALTH_FACILITY,3103704,,DOLLARS
4/30/2021,FY1920,STATE,SDMC_HOSPITAL_INPATIENT,89,,MEMBERS
4/30/2021,FY1920,STATE,SDMC_HOSPITAL_INPATIENT,725,,DAYS
4/30/2021,FY1920,STATE,SDMC_HOSPITAL_INPATIENT,1089425,,DOLLARS
4/30/2021,FY1920,STATE,TFC,34,,MEMBERS
4/30/2021,FY1920,STATE,TFC,2709,,DAYS
4/30/2021,FY1920,STATE,TFC,371733,,DOLLARS
4/30/2021,FY1920,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,1304,,MEMBERS
4/30/2021,FY1920,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,5594365,,MINUTES
4/30/2021,FY1920,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,14150905,,DOLLARS
4/30/2021,FY1920,Sacramento,ALL,2224,,MEMBERS
4/30/2021,FY1920,Sacramento,ALL,8158698,,DOLLARS
4/30/2021,FY1920,Sacramento,CASE_MANAGEMENT/BROKERAGE,347,,MEMBERS
4/30/2021,FY1920,Sacramento,CASE_MANAGEMENT/BROKERAGE,153795,,MINUTES
4/30/2021,FY1920,Sacramento,CASE_MANAGEMENT/BROKERAGE,298099,,DOLLARS
4/30/2021,FY1920,Sacramento,CRISIS_INTERVENTION,38,,MEMBERS
4/30/2021,FY1920,Sacramento,CRISIS_INTERVENTION,3122,,MINUTES
4/30/2021,FY1920,Sacramento,CRISIS_INTERVENTION,13967,,DOLLARS
4/30/2021,FY1920,Sacramento,ICC,2025,,MEMBERS
4/30/2021,FY1920,Sacramento,ICC,1855157,,MINUTES
4/30/2021,FY1920,Sacramento,ICC,3559876,,DOLLARS
4/30/2021,FY1920,Sacramento,IHBS,839,,MEMBERS
4/30/2021,FY1920,Sacramento,IHBS,788675,,MINUTES
4/30/2021,FY1920,Sacramento,IHBS,1901194,,DOLLARS
4/30/2021,FY1920,Sacramento,MEDICATION_SUPPORT_SVCS,225,,MEMBERS
4/30/2021,FY1920,Sacramento,MEDICATION_SUPPORT_SVCS,84831,,MINUTES
4/30/2021,FY1920,Sacramento,MEDICATION_SUPPORT_SVCS,399083,,DOLLARS
4/30/2021,FY1920,Sacramento,MENTAL_HEALTH_SVCS,492,,MEMBERS
4/30/2021,FY1920,Sacramento,MENTAL_HEALTH_SVCS,710553,,MINUTES
4/30/2021,FY1920,Sacramento,MENTAL_HEALTH_SVCS,1744621,,DOLLARS
4/30/2021,FY1920,Sacramento,THERAPEUTIC_BEHAVIORAL_SVCS,34,,MEMBERS
4/30/2021,FY1920,Sacramento,THERAPEUTIC_BEHAVIORAL_SVCS,100627,,MINUTES
4/30/2021,FY1920,Sacramento,THERAPEUTIC_BEHAVIORAL_SVCS,241858,,DOLLARS
4/30/2021,FY1920,San Benito,ALL,19,,MEMBERS
4/30/2021,FY1920,San Benito,ALL,24884,,DOLLARS
4/30/2021,FY1920,San Benito,ICC,17,,MEMBERS
4/30/2021,FY1920,San Benito,ICC,3616,,MINUTES
4/30/2021,FY1920,San Benito,ICC,11391,,DOLLARS
4/30/2021,FY1920,San Benito,IHBS,16,,MEMBERS
4/30/2021,FY1920,San Benito,IHBS,3968,,MINUTES
4/30/2021,FY1920,San Benito,IHBS,13493,,DOLLARS
4/30/2021,FY1920,San Bernardino,ADULT_RESIDENTIAL_TX_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Bernardino,ADULT_RESIDENTIAL_TX_SVCS,,1,DAYS
4/30/2021,FY1920,San Bernardino,ADULT_RESIDENTIAL_TX_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Bernardino,ALL,3829,,MEMBERS
4/30/2021,FY1920,San Bernardino,ALL,27459082,,DOLLARS
4/30/2021,FY1920,San Bernardino,CASE_MANAGEMENT/BROKERAGE,367,,MEMBERS
4/30/2021,FY1920,San Bernardino,CASE_MANAGEMENT/BROKERAGE,124281,,MINUTES
4/30/2021,FY1920,San Bernardino,CASE_MANAGEMENT/BROKERAGE,271546,,DOLLARS
4/30/2021,FY1920,San Bernardino,CRISIS_INTERVENTION,126,,MEMBERS
4/30/2021,FY1920,San Bernardino,CRISIS_INTERVENTION,24797,,MINUTES
4/30/2021,FY1920,San Bernardino,CRISIS_INTERVENTION,174770,,DOLLARS
4/30/2021,FY1920,San Bernardino,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Bernardino,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
4/30/2021,FY1920,San Bernardino,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Bernardino,CRISIS_STABILIZATION,34,,MEMBERS
4/30/2021,FY1920,San Bernardino,CRISIS_STABILIZATION,475,,HOURS
4/30/2021,FY1920,San Bernardino,CRISIS_STABILIZATION,47115,,DOLLARS
4/30/2021,FY1920,San Bernardino,FULL_DAY_TX_INTENSIVE,,1,MEMBERS
4/30/2021,FY1920,San Bernardino,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
4/30/2021,FY1920,San Bernardino,FULL_DAY_TX_INTENSIVE,,1,HOURS
4/30/2021,FY1920,San Bernardino,ICC,3637,,MEMBERS
4/30/2021,FY1920,San Bernardino,ICC,3349201,,MINUTES
4/30/2021,FY1920,San Bernardino,ICC,6199380,,DOLLARS
4/30/2021,FY1920,San Bernardino,IHBS,1273,,MEMBERS
4/30/2021,FY1920,San Bernardino,IHBS,1891681,,MINUTES
4/30/2021,FY1920,San Bernardino,IHBS,4425332,,DOLLARS
4/30/2021,FY1920,San Bernardino,MEDICATION_SUPPORT_SVCS,942,,MEMBERS
4/30/2021,FY1920,San Bernardino,MEDICATION_SUPPORT_SVCS,263909,,MINUTES
4/30/2021,FY1920,San Bernardino,MEDICATION_SUPPORT_SVCS,1531714,,DOLLARS
4/30/2021,FY1920,San Bernardino,MENTAL_HEALTH_SVCS,1877,,MEMBERS
4/30/2021,FY1920,San Bernardino,MENTAL_HEALTH_SVCS,4808314,,MINUTES
4/30/2021,FY1920,San Bernardino,MENTAL_HEALTH_SVCS,12577865,,DOLLARS
4/30/2021,FY1920,San Bernardino,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
4/30/2021,FY1920,San Bernardino,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
4/30/2021,FY1920,San Bernardino,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
4/30/2021,FY1920,San Bernardino,SDMC_HOSPITAL_INPATIENT,,1,MEMBERS
4/30/2021,FY1920,San Bernardino,SDMC_HOSPITAL_INPATIENT,,1,DAYS
4/30/2021,FY1920,San Bernardino,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
4/30/2021,FY1920,San Bernardino,THERAPEUTIC_BEHAVIORAL_SVCS,251,,MEMBERS
4/30/2021,FY1920,San Bernardino,THERAPEUTIC_BEHAVIORAL_SVCS,747168,,MINUTES
4/30/2021,FY1920,San Bernardino,THERAPEUTIC_BEHAVIORAL_SVCS,1586359,,DOLLARS
4/30/2021,FY1920,San Diego,ALL,1785,,MEMBERS
4/30/2021,FY1920,San Diego,ALL,14786159,,DOLLARS
4/30/2021,FY1920,San Diego,CASE_MANAGEMENT/BROKERAGE,359,,MEMBERS
4/30/2021,FY1920,San Diego,CASE_MANAGEMENT/BROKERAGE,60316,,MINUTES
4/30/2021,FY1920,San Diego,CASE_MANAGEMENT/BROKERAGE,138763,,DOLLARS
4/30/2021,FY1920,San Diego,CRISIS_INTERVENTION,33,,MEMBERS
4/30/2021,FY1920,San Diego,CRISIS_INTERVENTION,2624,,MINUTES
4/30/2021,FY1920,San Diego,CRISIS_INTERVENTION,17834,,DOLLARS
4/30/2021,FY1920,San Diego,CRISIS_STABILIZATION,57,,MEMBERS
4/30/2021,FY1920,San Diego,CRISIS_STABILIZATION,1451,,HOURS
4/30/2021,FY1920,San Diego,CRISIS_STABILIZATION,376657,,DOLLARS
4/30/2021,FY1920,San Diego,FULL_DAY_REHAB,122,,MEMBERS
4/30/2021,FY1920,San Diego,FULL_DAY_REHAB,83556,,HOURS
4/30/2021,FY1920,San Diego,FULL_DAY_REHAB,3572367,,DOLLARS
4/30/2021,FY1920,San Diego,FULL_DAY_TX_INTENSIVE,,1,MEMBERS
4/30/2021,FY1920,San Diego,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
4/30/2021,FY1920,San Diego,FULL_DAY_TX_INTENSIVE,,1,HOURS
4/30/2021,FY1920,San Diego,ICC,1633,,MEMBERS
4/30/2021,FY1920,San Diego,ICC,2259067,,MINUTES
4/30/2021,FY1920,San Diego,ICC,4385833,,DOLLARS
4/30/2021,FY1920,San Diego,IHBS,620,,MEMBERS
4/30/2021,FY1920,San Diego,IHBS,623702,,MINUTES
4/30/2021,FY1920,San Diego,IHBS,2005331,,DOLLARS
4/30/2021,FY1920,San Diego,INPATIENT_ADMIN,,1,MEMBERS
4/30/2021,FY1920,San Diego,INPATIENT_ADMIN,,1,DAYS
4/30/2021,FY1920,San Diego,INPATIENT_ADMIN,,1,DOLLARS
4/30/2021,FY1920,San Diego,MEDICATION_SUPPORT_SVCS,378,,MEMBERS
4/30/2021,FY1920,San Diego,MEDICATION_SUPPORT_SVCS,125232,,MINUTES
4/30/2021,FY1920,San Diego,MEDICATION_SUPPORT_SVCS,557197,,DOLLARS
4/30/2021,FY1920,San Diego,MENTAL_HEALTH_SVCS,748,,MEMBERS
4/30/2021,FY1920,San Diego,MENTAL_HEALTH_SVCS,1011992,,MINUTES
4/30/2021,FY1920,San Diego,MENTAL_HEALTH_SVCS,2898333,,DOLLARS
4/30/2021,FY1920,San Diego,SDMC_HOSPITAL_INPATIENT,30,,MEMBERS
4/30/2021,FY1920,San Diego,SDMC_HOSPITAL_INPATIENT,117,,DAYS
4/30/2021,FY1920,San Diego,SDMC_HOSPITAL_INPATIENT,264571,,DOLLARS
4/30/2021,FY1920,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,104,,MEMBERS
4/30/2021,FY1920,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,341794,,MINUTES
4/30/2021,FY1920,San Diego,THERAPEUTIC_BEHAVIORAL_SVCS,461422,,DOLLARS
4/30/2021,FY1920,San Francisco,ALL,360,,MEMBERS
4/30/2021,FY1920,San Francisco,ALL,8129247,,DOLLARS
4/30/2021,FY1920,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
4/30/2021,FY1920,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
4/30/2021,FY1920,San Francisco,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
4/30/2021,FY1920,San Francisco,CRISIS_INTERVENTION,,1,MEMBERS
4/30/2021,FY1920,San Francisco,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,FY1920,San Francisco,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,FY1920,San Francisco,ICC,332,,MEMBERS
4/30/2021,FY1920,San Francisco,ICC,424582,,MINUTES
4/30/2021,FY1920,San Francisco,ICC,2465014,,DOLLARS
4/30/2021,FY1920,San Francisco,IHBS,292,,MEMBERS
4/30/2021,FY1920,San Francisco,IHBS,849223,,MINUTES
4/30/2021,FY1920,San Francisco,IHBS,5359496,,DOLLARS
4/30/2021,FY1920,San Francisco,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Francisco,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Francisco,MEDICATION_SUPPORT_SVCS,,1,MINUTES
4/30/2021,FY1920,San Francisco,MENTAL_HEALTH_SVCS,14,,MEMBERS
4/30/2021,FY1920,San Francisco,MENTAL_HEALTH_SVCS,41454,,MINUTES
4/30/2021,FY1920,San Francisco,MENTAL_HEALTH_SVCS,234539,,DOLLARS
4/30/2021,FY1920,San Francisco,TFC,,1,MEMBERS
4/30/2021,FY1920,San Francisco,TFC,,1,DAYS
4/30/2021,FY1920,San Francisco,TFC,,1,DOLLARS
4/30/2021,FY1920,San Joaquin,ALL,1287,,MEMBERS
4/30/2021,FY1920,San Joaquin,ALL,4725313,,DOLLARS
4/30/2021,FY1920,San Joaquin,CASE_MANAGEMENT/BROKERAGE,128,,MEMBERS
4/30/2021,FY1920,San Joaquin,CASE_MANAGEMENT/BROKERAGE,12285,,MINUTES
4/30/2021,FY1920,San Joaquin,CASE_MANAGEMENT/BROKERAGE,33821,,DOLLARS
4/30/2021,FY1920,San Joaquin,CRISIS_INTERVENTION,60,,MEMBERS
4/30/2021,FY1920,San Joaquin,CRISIS_INTERVENTION,16333,,MINUTES
4/30/2021,FY1920,San Joaquin,CRISIS_INTERVENTION,59088,,DOLLARS
4/30/2021,FY1920,San Joaquin,CRISIS_STABILIZATION,,1,MEMBERS
4/30/2021,FY1920,San Joaquin,CRISIS_STABILIZATION,,1,DOLLARS
4/30/2021,FY1920,San Joaquin,CRISIS_STABILIZATION,,1,HOURS
4/30/2021,FY1920,San Joaquin,ICC,1234,,MEMBERS
4/30/2021,FY1920,San Joaquin,ICC,811433,,MINUTES
4/30/2021,FY1920,San Joaquin,ICC,2110990,,DOLLARS
4/30/2021,FY1920,San Joaquin,IHBS,281,,MEMBERS
4/30/2021,FY1920,San Joaquin,IHBS,123646,,MINUTES
4/30/2021,FY1920,San Joaquin,IHBS,493766,,DOLLARS
4/30/2021,FY1920,San Joaquin,MEDICATION_SUPPORT_SVCS,143,,MEMBERS
4/30/2021,FY1920,San Joaquin,MEDICATION_SUPPORT_SVCS,41016,,MINUTES
4/30/2021,FY1920,San Joaquin,MEDICATION_SUPPORT_SVCS,325254,,DOLLARS
4/30/2021,FY1920,San Joaquin,MENTAL_HEALTH_SVCS,467,,MEMBERS
4/30/2021,FY1920,San Joaquin,MENTAL_HEALTH_SVCS,413179,,MINUTES
4/30/2021,FY1920,San Joaquin,MENTAL_HEALTH_SVCS,1548911,,DOLLARS
4/30/2021,FY1920,San Joaquin,TFC,,1,MEMBERS
4/30/2021,FY1920,San Joaquin,TFC,,1,DAYS
4/30/2021,FY1920,San Joaquin,TFC,,1,DOLLARS
4/30/2021,FY1920,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,21,,MEMBERS
4/30/2021,FY1920,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,61295,,MINUTES
4/30/2021,FY1920,San Joaquin,THERAPEUTIC_BEHAVIORAL_SVCS,126268,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,ALL,417,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,ALL,5737712,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,88,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,21805,,MINUTES
4/30/2021,FY1920,San Luis Obispo,CASE_MANAGEMENT/BROKERAGE,99221,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,CRISIS_INTERVENTION,16,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,CRISIS_INTERVENTION,4169,,MINUTES
4/30/2021,FY1920,San Luis Obispo,CRISIS_INTERVENTION,13883,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,CRISIS_STABILIZATION,,1,MEMBERS
4/30/2021,FY1920,San Luis Obispo,CRISIS_STABILIZATION,,1,DOLLARS
4/30/2021,FY1920,San Luis Obispo,CRISIS_STABILIZATION,,1,HOURS
4/30/2021,FY1920,San Luis Obispo,FULL_DAY_TX_INTENSIVE,,1,MEMBERS
4/30/2021,FY1920,San Luis Obispo,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
4/30/2021,FY1920,San Luis Obispo,FULL_DAY_TX_INTENSIVE,,1,HOURS
4/30/2021,FY1920,San Luis Obispo,ICC,383,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,ICC,458569,,MINUTES
4/30/2021,FY1920,San Luis Obispo,ICC,1680055,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,IHBS,288,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,IHBS,885950,,MINUTES
4/30/2021,FY1920,San Luis Obispo,IHBS,2510221,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,MEDICATION_SUPPORT_SVCS,58,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,MEDICATION_SUPPORT_SVCS,28002,,MINUTES
4/30/2021,FY1920,San Luis Obispo,MEDICATION_SUPPORT_SVCS,206475,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,MENTAL_HEALTH_SVCS,160,,MEMBERS
4/30/2021,FY1920,San Luis Obispo,MENTAL_HEALTH_SVCS,287496,,MINUTES
4/30/2021,FY1920,San Luis Obispo,MENTAL_HEALTH_SVCS,1100124,,DOLLARS
4/30/2021,FY1920,San Luis Obispo,TFC,,1,MEMBERS
4/30/2021,FY1920,San Luis Obispo,TFC,,1,DAYS
4/30/2021,FY1920,San Luis Obispo,TFC,,1,DOLLARS
4/30/2021,FY1920,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,FY1920,San Mateo,ALL,86,,MEMBERS
4/30/2021,FY1920,San Mateo,ALL,1226470,,DOLLARS
4/30/2021,FY1920,San Mateo,CASE_MANAGEMENT/BROKERAGE,59,,MEMBERS
4/30/2021,FY1920,San Mateo,CASE_MANAGEMENT/BROKERAGE,30008,,MINUTES
4/30/2021,FY1920,San Mateo,CASE_MANAGEMENT/BROKERAGE,127701,,DOLLARS
4/30/2021,FY1920,San Mateo,CRISIS_INTERVENTION,,1,MEMBERS
4/30/2021,FY1920,San Mateo,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,FY1920,San Mateo,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,FY1920,San Mateo,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Mateo,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
4/30/2021,FY1920,San Mateo,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Mateo,CRISIS_STABILIZATION,,1,MEMBERS
4/30/2021,FY1920,San Mateo,CRISIS_STABILIZATION,,1,DOLLARS
4/30/2021,FY1920,San Mateo,CRISIS_STABILIZATION,,1,HOURS
4/30/2021,FY1920,San Mateo,ICC,38,,MEMBERS
4/30/2021,FY1920,San Mateo,ICC,16272,,MINUTES
4/30/2021,FY1920,San Mateo,ICC,81636,,DOLLARS
4/30/2021,FY1920,San Mateo,IHBS,23,,MEMBERS
4/30/2021,FY1920,San Mateo,IHBS,24363,,MINUTES
4/30/2021,FY1920,San Mateo,IHBS,89621,,DOLLARS
4/30/2021,FY1920,San Mateo,MEDICATION_SUPPORT_SVCS,23,,MEMBERS
4/30/2021,FY1920,San Mateo,MEDICATION_SUPPORT_SVCS,8722,,MINUTES
4/30/2021,FY1920,San Mateo,MEDICATION_SUPPORT_SVCS,97067,,DOLLARS
4/30/2021,FY1920,San Mateo,MENTAL_HEALTH_SVCS,71,,MEMBERS
4/30/2021,FY1920,San Mateo,MENTAL_HEALTH_SVCS,114599,,MINUTES
4/30/2021,FY1920,San Mateo,MENTAL_HEALTH_SVCS,675740,,DOLLARS
4/30/2021,FY1920,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
4/30/2021,FY1920,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,FY1920,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,FY1920,Santa Barbara,ALL,626,,MEMBERS
4/30/2021,FY1920,Santa Barbara,ALL,3108755,,DOLLARS
4/30/2021,FY1920,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,66,,MEMBERS
4/30/2021,FY1920,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,15713,,MINUTES
4/30/2021,FY1920,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,53965,,DOLLARS
4/30/2021,FY1920,Santa Barbara,CRISIS_INTERVENTION,19,,MEMBERS
4/30/2021,FY1920,Santa Barbara,CRISIS_INTERVENTION,8593,,MINUTES
4/30/2021,FY1920,Santa Barbara,CRISIS_INTERVENTION,44825,,DOLLARS
4/30/2021,FY1920,Santa Barbara,ICC,606,,MEMBERS
4/30/2021,FY1920,Santa Barbara,ICC,365325,,MINUTES
4/30/2021,FY1920,Santa Barbara,ICC,1001277,,DOLLARS
4/30/2021,FY1920,Santa Barbara,IHBS,187,,MEMBERS
4/30/2021,FY1920,Santa Barbara,IHBS,427945,,MINUTES
4/30/2021,FY1920,Santa Barbara,IHBS,1286928,,DOLLARS
4/30/2021,FY1920,Santa Barbara,MEDICATION_SUPPORT_SVCS,33,,MEMBERS
4/30/2021,FY1920,Santa Barbara,MEDICATION_SUPPORT_SVCS,12015,,MINUTES
4/30/2021,FY1920,Santa Barbara,MEDICATION_SUPPORT_SVCS,120394,,DOLLARS
4/30/2021,FY1920,Santa Barbara,MENTAL_HEALTH_SVCS,82,,MEMBERS
4/30/2021,FY1920,Santa Barbara,MENTAL_HEALTH_SVCS,106083,,MINUTES
4/30/2021,FY1920,Santa Barbara,MENTAL_HEALTH_SVCS,431222,,DOLLARS
4/30/2021,FY1920,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,13,,MEMBERS
4/30/2021,FY1920,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,59750,,MINUTES
4/30/2021,FY1920,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,170143,,DOLLARS
4/30/2021,FY1920,Santa Clara,ALL,1002,,MEMBERS
4/30/2021,FY1920,Santa Clara,ALL,11474323,,DOLLARS
4/30/2021,FY1920,Santa Clara,ICC,975,,MEMBERS
4/30/2021,FY1920,Santa Clara,ICC,1434178,,MINUTES
4/30/2021,FY1920,Santa Clara,ICC,4186243,,DOLLARS
4/30/2021,FY1920,Santa Clara,IHBS,867,,MEMBERS
4/30/2021,FY1920,Santa Clara,IHBS,2052822,,MINUTES
4/30/2021,FY1920,Santa Clara,IHBS,7122642,,DOLLARS
4/30/2021,FY1920,Santa Clara,TFC,,1,MEMBERS
4/30/2021,FY1920,Santa Clara,TFC,,1,DAYS
4/30/2021,FY1920,Santa Clara,TFC,,1,DOLLARS
4/30/2021,FY1920,Santa Cruz,ALL,50,,MEMBERS
4/30/2021,FY1920,Santa Cruz,ALL,571425,,DOLLARS
4/30/2021,FY1920,Santa Cruz,ICC,39,,MEMBERS
4/30/2021,FY1920,Santa Cruz,ICC,24382,,MINUTES
4/30/2021,FY1920,Santa Cruz,ICC,141982,,DOLLARS
4/30/2021,FY1920,Santa Cruz,IHBS,42,,MEMBERS
4/30/2021,FY1920,Santa Cruz,IHBS,73149,,MINUTES
4/30/2021,FY1920,Santa Cruz,IHBS,429443,,DOLLARS
4/30/2021,FY1920,Shasta,ALL,330,,MEMBERS
4/30/2021,FY1920,Shasta,ALL,1223009,,DOLLARS
4/30/2021,FY1920,Shasta,CASE_MANAGEMENT/BROKERAGE,44,,MEMBERS
4/30/2021,FY1920,Shasta,CASE_MANAGEMENT/BROKERAGE,8204,,MINUTES
4/30/2021,FY1920,Shasta,CASE_MANAGEMENT/BROKERAGE,24330,,DOLLARS
4/30/2021,FY1920,Shasta,CRISIS_INTERVENTION,11,,MEMBERS
4/30/2021,FY1920,Shasta,CRISIS_INTERVENTION,1831,,MINUTES
4/30/2021,FY1920,Shasta,CRISIS_INTERVENTION,7750,,DOLLARS
4/30/2021,FY1920,Shasta,FULL_DAY_TX_INTENSIVE,,1,MEMBERS
4/30/2021,FY1920,Shasta,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
4/30/2021,FY1920,Shasta,FULL_DAY_TX_INTENSIVE,,1,HOURS
4/30/2021,FY1920,Shasta,ICC,312,,MEMBERS
4/30/2021,FY1920,Shasta,ICC,142832,,MINUTES
4/30/2021,FY1920,Shasta,ICC,409482,,DOLLARS
4/30/2021,FY1920,Shasta,IHBS,115,,MEMBERS
4/30/2021,FY1920,Shasta,IHBS,66735,,MINUTES
4/30/2021,FY1920,Shasta,IHBS,187431,,DOLLARS
4/30/2021,FY1920,Shasta,MEDICATION_SUPPORT_SVCS,30,,MEMBERS
4/30/2021,FY1920,Shasta,MEDICATION_SUPPORT_SVCS,8775,,MINUTES
4/30/2021,FY1920,Shasta,MEDICATION_SUPPORT_SVCS,31842,,DOLLARS
4/30/2021,FY1920,Shasta,MENTAL_HEALTH_SVCS,81,,MEMBERS
4/30/2021,FY1920,Shasta,MENTAL_HEALTH_SVCS,148796,,MINUTES
4/30/2021,FY1920,Shasta,MENTAL_HEALTH_SVCS,430039,,DOLLARS
4/30/2021,FY1920,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
4/30/2021,FY1920,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
4/30/2021,FY1920,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
4/30/2021,FY1920,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
4/30/2021,FY1920,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,FY1920,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,FY1920,Siskiyou,ALL,90,,MEMBERS
